sha256,representative_path,active_script_group,active_closure_group,active_copy_count,all_copy_count,disposition,candidate_ids,basis,measurement_method,authority,source_metadata_role,static_flags,review_depth
2e5103f86c10e7f49286ac93c95cfea73a3efc785a8c21c1ad74d486a982d86a,scripts/verify-strategic-handoff-package-scenarios,True,False,8,8,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
2f28d169df4bf92466938c3c09073f0d521fbeb56fe7e6cc32a676a85a16b14b,submodules/yss-harness-design-agent/scripts/lib/harness-skill-scope.mjs,True,False,4,4,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
2f75905eb13a3a41d50dbb0d54c50c5303c84a468fcb4e98fd420588521d0cef,.template-source/cli-core/update.mjs,False,True,3,3,candidate,P11,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
30134befb14ad4cafb2393ec5ff74c2ab243c0e807166d3763b823a7bce66d13,scripts/verify-retired-skill-ids,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
30ce91c22e5fdd1c9702c27c82a6b213f3573dfd1b5a100dde73b270181c7f2c,scripts/lib/harness-execution-scope.mjs,True,False,6,6,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
30d8881b3c6408d92a4a4c9bb3561bb9a3a7fd5835d128d37932c6c06bdf3adf,scripts/verify-frontend-implementation-evidence,True,False,5,5,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
31c9fb72b483cf46f6d86d6247605ed40ee7c5dbdb4f9e07faae58156bfdb353,submodules/yss-harness-design-agent/scripts/verify-strategic-design-handoff-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
32cb834346aafbf657768c602171a2c069844080d5f83eb00da9519b9500eade,.agents/skills/yss-skill-source-index-refresh/scripts/refresh-yss-skill-index.mjs,True,False,2,8,external-runtime-needs-input,,可能外部访问/更新入口，需具体参数与本地注入fixture,本轮不触发真实外部动作；区分cache/timeout与服务耗时,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3338d55a9a6b32a2ed6b80965bb2f259402c4404f08660a80e257b6c7e035e72,scripts/verify-user-decision-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
33bd782d45b949c56c9c858bcf591c61e944452f5328dfc725283b25dd67180a,scripts/verify-yss-prototype-contract-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
344595570555e1c51e8ea576b6257a14811328024f1fd1b1fd58029478efbfe9,submodules/yss-harness-backend-agent/scripts/verify-harness-profile-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
35c0f73274e72d08e5990cc165f0b43bbe0ed8717b9c7929e89ad6db6a64e4a7,submodules/yss-harness-design-agent/scripts/verify-harness-profile,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
3653a15c47982734926ecd6da82f1de96bc8b24770e8eb9553eb5ff7937aac9b,submodules/create-yss-spec/scripts/sync-template.js,True,False,1,1,candidate,P06,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
36570e9d8289ccac4d7f60f4b37b5f5aa7d062472699ae2ac26a9c5b98da260f,submodules/yss-harness-backend-agent/scripts/lib/instance-distribution.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
36a046dd0eebd0b5c40905c6b194c140e1b56de5cb324f533561bd69f283e8f4,submodules/yss-harness-dev-agent/scripts/verify-maintenance-checkpoint,True,False,6,7,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
3869983e04808831a711590cc9adbae482596e5d4568cf03a3cc770f6ec4578a,submodules/yss-harness-frontend-agent/scripts/lib/scenario-checks.mjs,True,False,1,1,fixture-test-only,,测试检查/合成Git仓工具，按实际回归场景测量，不独立产品基准,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
38dff12fe6fe43fecf2b4243f9e65f04e42f81bcaccc44bc224df9704ce542b8,.template-source/cli-core/transaction.mjs,False,True,3,3,candidate,P08,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3934050dd58db0f71b20de39024d6bd1ebb0959cd37afde3f8334784b3fb7462,submodules/yss-harness-design-agent/scripts/lib/scenario-checks.mjs,True,False,2,2,fixture-test-only,,测试检查/合成Git仓工具，按实际回归场景测量，不独立产品基准,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
395f63026a687fd20c169c0070ba7437c664e8d498ddf0ee594c4fa46f9c345d,scripts/lib/technical-design-boundary.mjs,True,False,5,5,candidate-caller,P09,已核对spawn边界固定60秒timeout；每次实际验包/技术设计，不缓存调用方verified标记,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
3a344737ee954a655983182f4bf2adce3ec257752ba1b5502b04ec8267aa0d06,scripts/verify-digital-human-roles,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
3a7656c9a1dc5b011e0c176fb0b3b7bcb240c27a074677053d72a5a23fa9aa6a,scripts/verify-maintenance-intensity-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3c1602ba9390be4959fd569c1eac6ab01c915f9eac0d2ab7d69b85682688e8c4,submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,True,False,4,4,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3e1874cf46ce3dc6ac64e58d5e7a7c3e4efc51149d874e0250dd5d6237f1ec98,submodules/yss-harness-frontend-agent/scripts/verify-lifecycle-transition-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3e63fdb95276a81916110766aca34945b7ff75d63d78b0350c2b9bb25aa5a0b1,.agents/skills/yss-web-controller/scripts/generate_controller.test.mjs,True,False,5,19,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3eb81355ad66e7a0c79aa00ad4ad04fc95e43ad1b52eb3f50c6906c4478ba5af,scripts/lib/backend-architecture.mjs,True,False,6,6,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
3face49f4c46e9f56edc988690e7e1d9b660f535c89e139d0a0018a048ab9a75,scripts/inspect-maintenance-candidate,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
